Time;Ecg 1;Ecg 2
21:03:47.036;-382.0;-512.0
21:03:47.076;204.0;-580.0
21:03:47.116;-422.0;-570.0
21:03:47.156;-273.0;-223.0
21:03:47.196;-129.0;125.0
21:03:47.236;76.0;490.0
21:03:47.276;325.0;1109.0
21:03:47.316;566.0;1798.0
21:03:47.356;329.0;1516.0
21:03:47.396;-35.0;514.0
21:03:47.436;-294.0;-38.0
21:03:47.476;-292.0;-105.0
21:03:47.516;-360.0;-231.0
21:03:47.556;-353.0;-263.0
21:03:47.596;-339.0;-328.0
21:03:47.636;-422.0;-414.0
21:03:47.676;-368.0;-382.0
21:03:47.716;-333.0;-291.0
21:03:47.756;-187.0;269.0
21:03:47.796;-357.0;-104.0
21:03:47.836;-323.0;-288.0
21:03:47.876;727.0;1488.0
21:03:47.916;223.0;623.0
21:03:47.956;112.0;404.0
21:03:47.996;-11.0;348.0
21:03:48.036;122.0;661.0
21:03:48.076;449.0;1316.0
21:03:48.116;541.0;1769.0
21:03:48.156;331.0;1315.0
21:03:48.196;109.0;595.0
21:03:48.236;-97.0;170.0
21:03:48.276;-146.0;39.0
21:03:48.316;-197.0;-34.0
21:03:48.356;-254.0;-173.0
21:03:48.396;-171.0;-355.0
21:03:48.436;-194.0;-121.0
21:03:48.476;55.0;285.0
21:03:48.516;-279.0;-395.0
21:03:48.556;-388.0;-648.0
21:03:48.596;48.0;4292.0
21:03:48.636;-74.0;1715.0
21:03:48.676;-457.0;180.0
21:03:48.716;-227.0;-254.0
21:03:48.756;-30.0;-55.0
21:03:48.796;185.0;523.0
21:03:48.836;278.0;914.0
21:03:48.876;-221.0;79.0
21:03:48.916;-373.0;-550.0
21:03:48.956;-536.0;-775.0
21:03:48.996;-612.0;-759.0
21:03:49.036;-546.0;-668.0
21:03:49.076;-636.0;-656.0
21:03:49.116;-685.0;-547.0
21:03:49.156;-696.0;-173.0
21:03:49.196;-812.0;-579.0
21:03:49.236;-929.0;-837.0
21:03:49.276;257.0;2163.0
21:03:49.316;-49.0;771.0
21:03:49.356;-318.0;80.0
21:03:49.396;-341.0;-74.0
21:03:49.436;-98.0;228.0
21:03:49.476;264.0;970.0
21:03:49.516;387.0;1453.0
21:03:49.556;113.0;755.0
21:03:49.596;-318.0;-147.0
21:03:49.636;-495.0;-514.0
21:03:49.676;-440.0;-587.0
21:03:49.716;-289.0;-469.0
21:03:49.756;-269.0;-505.0
21:03:49.796;-56.0;-38.0
21:03:49.836;64.0;108.0
21:03:49.876;-224.0;-499.0
21:03:49.916;-328.0;-757.0
21:03:49.956;-314.0;5652.0
21:03:49.996;-137.0;2355.0
21:03:50.036;15.0;695.0
21:03:50.076;135.0;117.0
21:03:50.116;401.0;198.0
21:03:50.156;720.0;853.0
21:03:50.196;641.0;1035.0
21:03:50.236;316.0;100.0
21:03:50.276;5.0;-550.0
21:03:50.316;92.0;-723.0
21:03:50.356;113.0;-729.0
21:03:50.396;112.0;-833.0
21:03:50.436;179.0;-705.0
21:03:50.476;231.0;-314.0
21:03:50.516;-34.0;-829.0
21:03:50.556;-68.0;-1076.0
21:03:50.596;871.0;1698.0
21:03:50.636;443.0;297.0
21:03:50.676;-2.0;-375.0
21:03:50.716;-79.0;-588.0
21:03:50.756;-135.0;-360.0
21:03:50.796;-39.0;344.0
21:03:50.836;-39.0;880.0
21:03:50.990;-360.0;80.0
21:03:51.030;-763.0;-723.0
21:03:51.070;-801.0;-870.0
21:03:51.110;-852.0;-875.0
21:03:51.150;-520.0;-369.0
21:03:51.190;-655.0;-715.0
21:03:51.230;-857.0;-1110.0
21:03:51.270;-760.0;-1578.0
21:03:51.310;-1412.0;-593.0
21:03:51.350;-925.0;-424.0
21:03:51.390;-546.0;-194.0
21:03:51.430;-332.0;170.0
21:03:51.470;62.0;753.0
21:03:51.510;441.0;1577.0
21:03:51.550;295.0;1284.0
21:03:51.590;-128.0;326.0
21:03:51.630;-304.0;-224.0
21:03:51.670;-263.0;-308.0
21:03:51.710;-196.0;-287.0
21:03:51.750;-87.0;-204.0
21:03:51.790;113.0;264.0
21:03:51.830;-119.0;-260.0
21:03:51.870;-214.0;-602.0
21:03:51.910;890.0;1524.0
21:03:51.950;628.0;636.0
21:03:51.990;278.0;186.0
21:03:52.030;269.0;214.0
21:03:52.070;394.0;562.0
21:03:52.110;657.0;1270.0
21:03:52.150;721.0;1707.0
21:03:52.190;366.0;957.0
21:03:52.230;112.0;239.0
21:03:52.270;-13.0;-9.0
21:03:52.310;-19.0;-118.0
21:03:52.350;-34.0;-163.0
21:03:52.390;-58.0;-205.0
21:03:52.430;-19.0;-161.0
21:03:52.470;133.0;444.0
21:03:52.510;-40.0;8.0
21:03:52.550;-108.0;-290.0
21:03:52.590;850.0;2624.0
21:03:52.630;521.0;1162.0
21:03:52.670;298.0;469.0
21:03:52.710;277.0;368.0
21:03:52.750;450.0;623.0
21:03:52.790;688.0;1164.0
21:03:52.830;714.0;1455.0
21:03:52.870;382.0;739.0
21:03:52.910;87.0;50.0
21:03:52.950;-28.0;-199.0
21:03:52.990;48.0;-152.0
21:03:53.030;24.0;-170.0
21:03:53.070;-48.0;-262.0
21:03:53.110;-31.0;-321.0
21:03:53.150;127.0;176.0
21:03:53.190;63.0;55.0
21:03:53.230;-86.0;-356.0
21:03:53.270;222.0;-786.0
21:03:53.310;-557.0;35.0
21:03:53.350;-90.0;237.0
21:03:53.390;164.0;363.0
21:03:53.430;358.0;617.0
21:03:53.470;535.0;1092.0
21:03:53.510;732.0;1725.0
21:03:53.550;442.0;1388.0
21:03:53.590;120.0;598.0
21:03:53.630;-31.0;140.0
21:03:53.670;-64.0;28.0
21:03:53.710;-23.0;-28.0
21:03:53.750;-14.0;-49.0
21:03:53.790;-31.0;-137.0
21:03:53.830;-14.0;-61.0
21:03:53.870;117.0;386.0
21:03:53.910;26.0;104.0
21:03:53.950;-143.0;-264.0
21:03:53.990;776.0;424.0
21:03:54.030;214.0;-98.0
21:03:54.070;111.0;64.0
21:03:54.110;112.0;303.0
21:03:54.150;268.0;751.0
21:03:54.190;494.0;1396.0
21:03:54.230;618.0;1964.0
21:03:54.270;400.0;1456.0
21:03:54.310;11.0;494.0
21:03:54.350;-162.0;-5.0
21:03:54.390;-181.0;-143.0
21:03:54.430;-139.0;-226.0
21:03:54.470;-153.0;-316.0
21:03:54.510;-217.0;-465.0
21:03:54.550;-236.0;-524.0
21:03:54.590;-224.0;-486.0
21:03:54.630;-49.0;-27.0
21:03:54.670;-87.0;-227.0
21:03:54.710;-263.0;-640.0
21:03:54.750;349.0;-497.0
21:03:54.790;-94.0;-745.0
21:03:54.830;-71.0;-489.0
21:03:54.870;-27.0;-233.0
21:03:54.910;176.0;132.0
21:03:54.950;468.0;777.0
21:03:55.093;638.0;1394.0
21:03:55.133;207.0;321.0
21:03:55.173;-21.0;-251.0
21:03:55.213;-127.0;-514.0
21:03:55.253;-115.0;-589.0
21:03:55.293;-96.0;-682.0
21:03:55.333;-121.0;-797.0
21:03:55.373;-113.0;-825.0
21:03:55.413;-143.0;-846.0
21:03:55.453;-149.0;-771.0
21:03:55.493;53.0;-245.0
21:03:55.533;45.0;-353.0
21:03:55.573;-86.0;-687.0
21:03:55.613;440.0;-635.0
21:03:55.653;-101.0;-746.0
21:03:55.693;-34.0;-462.0
21:03:55.733;93.0;-216.0
21:03:55.773;339.0;269.0
21:03:55.813;592.0;802.0
21:03:55.853;742.0;1343.0
21:03:55.893;508.0;954.0
21:03:55.933;166.0;79.0
21:03:55.973;-17.0;-310.0
21:03:56.013;-40.0;-403.0
21:03:56.053;-9.0;-444.0
21:03:56.093;-27.0;-520.0
21:03:56.133;-13.0;-540.0
21:03:56.173;-115.0;-666.0
21:03:56.213;-54.0;-373.0
21:03:56.253;81.0;68.0
21:03:56.293;-76.0;-458.0
21:03:56.333;-174.0;-733.0
21:03:56.373;212.0;4454.0
21:03:56.413;198.0;1751.0
21:03:56.453;165.0;356.0
21:03:56.493;244.0;-107.0
21:03:56.533;396.0;-12.0
21:03:56.573;642.0;526.0
21:03:56.613;620.0;847.0
21:03:56.653;265.0;59.0
21:03:56.693;-24.0;-594.0
21:03:56.733;-184.0;-853.0
21:03:56.773;-197.0;-875.0
21:03:56.813;-182.0;-873.0
21:03:56.853;-178.0;-869.0
21:03:56.893;-168.0;-875.0
21:03:56.933;-218.0;-880.0
21:03:56.973;-242.0;-817.0
21:03:57.013;-89.0;-326.0
21:03:57.053;-143.0;-511.0
21:03:57.093;-262.0;-801.0
21:03:57.133;543.0;-206.0
21:03:57.173;110.0;-513.0
21:03:57.213;26.0;-389.0
21:03:57.253;66.0;-135.0
21:03:57.293;185.0;300.0
21:03:57.333;416.0;985.0
21:03:57.373;550.0;1620.0
21:03:57.413;317.0;1153.0
21:03:57.453;-43.0;172.0
21:03:57.493;-211.0;-287.0
21:03:57.533;-195.0;-356.0
21:03:57.573;-172.0;-417.0
21:03:57.613;-190.0;-487.0
21:03:57.653;-195.0;-555.0
21:03:57.693;-197.0;-557.0
21:03:57.733;-191.0;-549.0
21:03:57.773;-187.0;-486.0
21:03:57.813;29.0;78.0
21:03:57.853;-76.0;-191.0
21:03:57.893;-232.0;-549.0
21:03:57.933;643.0;96.0
21:03:57.973;166.0;-224.0
21:03:58.013;36.0;-171.0
21:03:58.053;70.0;96.0
21:03:58.093;122.0;419.0
21:03:58.133;342.0;1041.0
21:03:58.173;469.0;1648.0
21:03:58.213;208.0;1171.0
21:03:58.253;-182.0;256.0
21:03:58.293;-314.0;-160.0
21:03:58.333;-286.0;-303.0
21:03:58.373;-259.0;-319.0
21:03:58.413;-307.0;-407.0
21:03:58.453;-262.0;-459.0
21:03:58.493;-266.0;-459.0
21:03:58.533;-250.0;-440.0
21:03:58.573;-207.0;-328.0
21:03:58.613;-41.0;172.0
21:03:58.653;-125.0;-72.0
21:03:58.693;-237.0;-386.0
21:03:58.733;716.0;776.0
21:03:58.773;280.0;272.0
21:03:58.813;76.0;170.0
21:03:58.853;85.0;312.0
21:03:58.893;232.0;626.0
21:03:58.933;373.0;1219.0
21:03:58.973;524.0;1762.0
21:03:59.013;238.0;1177.0
21:03:59.053;-93.0;409.0
21:03:59.255;-223.0;-2.0
21:03:59.295;-233.0;-88.0
21:03:59.335;-265.0;-204.0
21:03:59.375;-231.0;-232.0
21:03:59.415;-227.0;-292.0
21:03:59.455;-149.0;-190.0
21:03:59.495;-22.0;301.0
21:03:59.535;-147.0;-25.0
21:03:59.575;-170.0;-274.0
21:03:59.615;820.0;1775.0
21:03:59.655;323.0;711.0
21:03:59.695;101.0;344.0
21:03:59.735;105.0;366.0
21:03:59.775;237.0;635.0
21:03:59.815;466.0;1188.0
21:03:59.855;548.0;1604.0
21:03:59.895;232.0;986.0
21:03:59.935;-98.0;187.0
21:03:59.975;-262.0;-259.0
21:04:00.015;-282.0;-344.0
21:04:00.055;-281.0;-390.0
21:04:00.095;-232.0;-434.0
21:04:00.135;-258.0;-464.0
21:04:00.175;-274.0;-465.0
21:04:00.215;-306.0;-438.0
21:04:00.255;-69.0;117.0
21:04:00.295;-202.0;-132.0
21:04:00.335;-331.0;-455.0
21:04:00.375;583.0;329.0
21:04:00.415;68.0;-40.0
21:04:00.455;-87.0;-1.0
21:04:00.495;-44.0;221.0
21:04:00.535;74.0;563.0
21:04:00.575;342.0;1235.0
21:04:00.615;439.0;1833.0
21:04:00.655;180.0;1273.0
21:04:00.695;-151.0;358.0
21:04:00.735;-331.0;-117.0
21:04:00.775;-348.0;-270.0
21:04:00.815;-342.0;-331.0
21:04:00.855;-300.0;-379.0
21:04:00.895;-345.0;-458.0
21:04:00.935;-382.0;-453.0
21:04:00.975;-386.0;-502.0
21:04:01.015;-400.0;-511.0
21:04:01.055;-268.0;-218.0
21:04:01.095;-146.0;223.0
21:04:01.135;-382.0;-265.0
21:04:01.175;-467.0;-514.0
21:04:01.215;454.0;2948.0
21:04:01.255;153.0;1252.0
21:04:01.295;-51.0;351.0
21:04:01.335;-110.0;123.0
21:04:01.375;49.0;322.0
21:04:01.415;337.0;958.0
21:04:01.455;417.0;1481.0
21:04:01.495;104.0;779.0
21:04:01.535;-165.0;-24.0
21:04:01.575;-283.0;-380.0
21:04:01.615;-346.0;-416.0
21:04:01.655;-361.0;-488.0
21:04:01.695;-317.0;-481.0
21:04:01.735;-298.0;-501.0
21:04:01.775;-313.0;-544.0
21:04:01.815;-300.0;-488.0
21:04:01.855;-284.0;-468.0
21:04:01.895;-181.0;-139.0
21:04:01.935;-53.0;255.0
21:04:01.975;-134.0;-151.0
21:04:02.015;-239.0;-368.0
21:04:02.055;330.0;4428.0
21:04:02.095;145.0;1922.0
21:04:02.135;61.0;652.0
21:04:02.175;79.0;262.0
21:04:02.215;207.0;342.0
21:04:02.255;520.0;875.0
21:04:02.295;544.0;1280.0
21:04:02.335;192.0;489.0
21:04:02.375;-99.0;-174.0
21:04:02.415;-221.0;-501.0
21:04:02.455;-265.0;-559.0
21:04:02.495;-198.0;-457.0
21:04:02.535;-223.0;-501.0
21:04:02.575;-272.0;-563.0
21:04:02.615;-296.0;-582.0
21:04:02.655;-247.0;-530.0
21:04:02.695;-177.0;-406.0
21:04:02.735;-20.0;85.0
21:04:02.775;-86.0;-118.0
21:04:02.815;-189.0;-391.0
21:04:02.855;668.0;357.0
21:04:02.895;154.0;21.0
21:04:02.935;2.0;35.0
21:04:02.975;-17.0;219.0
21:04:03.015;54.0;553.0
21:04:03.055;330.0;1172.0
21:04:03.095;509.0;1790.0
21:04:03.135;171.0;1220.0
21:04:03.175;-150.0;294.0
21:04:03.215;-360.0;-240.0
21:04:03.305;-413.0;-338.0
21:04:03.345;-405.0;-400.0
21:04:03.385;-362.0;-449.0
21:04:03.425;-366.0;-513.0
21:04:03.465;-311.0;-488.0
21:04:03.505;-335.0;-500.0
21:04:03.545;-339.0;-489.0
21:04:03.585;-368.0;-433.0
21:04:03.625;-246.0;-96.0
21:04:03.665;-145.0;221.0
21:04:03.705;-305.0;-210.0
21:04:03.745;-417.0;-441.0
21:04:03.785;72.0;4806.0
21:04:03.825;8.0;2129.0
21:04:03.865;-93.0;669.0
21:04:03.905;-42.0;189.0
21:04:03.945;178.0;331.0
21:04:03.985;473.0;962.0
21:04:04.025;495.0;1386.0
21:04:04.065;192.0;652.0
21:04:04.105;-92.0;-191.0
21:04:04.145;-250.0;-544.0
21:04:04.185;-257.0;-586.0
21:04:04.225;-261.0;-562.0
21:04:04.265;-300.0;-616.0
21:04:04.305;-279.0;-612.0
21:04:04.345;-317.0;-644.0
21:04:04.385;-286.0;-565.0
21:04:04.425;-262.0;-546.0
21:04:04.465;-259.0;-502.0
21:04:04.505;-184.0;-313.0
21:04:04.545;-81.0;145.0
21:04:04.585;-225.0;-178.0
21:04:04.625;-271.0;-448.0
21:04:04.665;725.0;2425.0
21:04:04.705;447.0;1103.0
21:04:04.745;125.0;374.0
21:04:04.785;66.0;237.0
21:04:04.825;201.0;427.0
21:04:04.865;427.0;1038.0
21:04:04.905;549.0;1595.0
21:04:04.945;234.0;913.0
21:04:04.985;-86.0;37.0
21:04:05.025;-244.0;-353.0
21:04:05.065;-262.0;-455.0
21:04:05.105;-256.0;-405.0
21:04:05.145;-224.0;-448.0
21:04:05.185;-256.0;-490.0
21:04:05.225;-220.0;-507.0
21:04:05.265;-122.0;-430.0
21:04:05.305;-236.0;-507.0
21:04:05.345;7.0;-60.0
21:04:05.385;-5.0;-30.0
21:04:05.425;-233.0;-401.0
21:04:05.465;-44.0;-946.0
21:04:05.505;-649.0;489.0
21:04:05.545;-411.0;127.0
21:04:05.585;-70.0;159.0
21:04:05.625;27.0;419.0
21:04:05.665;536.0;896.0
21:04:05.705;862.0;1573.0
21:04:05.745;735.0;1386.0
21:04:05.785;344.0;387.0
21:04:05.825;138.0;-260.0
21:04:05.865;52.0;-504.0
21:04:05.905;36.0;-491.0
21:04:05.945;72.0;-497.0
21:04:05.985;77.0;-582.0
21:04:06.025;32.0;-580.0
21:04:06.065;-11.0;-619.0
21:04:06.105;-61.0;-594.0
21:04:06.145;120.0;-89.0
21:04:06.185;45.0;-287.0
21:04:06.225;-113.0;-627.0
21:04:06.265;488.0;-388.0
21:04:06.305;-56.0;-640.0
21:04:06.345;-31.0;-354.0
21:04:06.385;-67.0;-135.0
21:04:06.425;23.0;251.0
21:04:06.465;302.0;957.0
21:04:06.505;487.0;1649.0
21:04:06.545;210.0;1210.0
21:04:06.585;-222.0;205.0
21:04:06.625;-454.0;-326.0
21:04:06.665;-503.0;-542.0
21:04:06.705;-532.0;-581.0
21:04:06.745;-570.0;-607.0
21:04:06.785;-589.0;-666.0
21:04:06.825;-576.0;-738.0
21:04:06.865;-527.0;-687.0
21:04:06.905;-435.0;-139.0
21:04:06.945;-312.0;-93.0
21:04:06.985;-494.0;-503.0
21:04:07.025;-427.0;-905.0
21:04:07.065;-763.0;2420.0
21:04:07.105;-509.0;940.0
21:04:07.145;-339.0;266.0
21:04:07.185;-141.0;170.0
21:04:07.225;173.0;623.0
21:04:07.265;466.0;1375.0
21:04:10.422;354.0;1411.0
21:04:10.462;-157.0;85.0
21:04:10.502;-377.0;-427.0
21:04:10.542;-408.0;-620.0
21:04:10.582;-352.0;-603.0
21:04:10.622;-329.0;-676.0
21:04:10.662;-367.0;-733.0
21:04:10.702;-292.0;-664.0
21:04:10.742;-268.0;-604.0
21:04:10.782;-69.0;-41.0
21:04:10.822;-66.0;35.0
21:04:10.862;-333.0;-503.0
21:04:10.902;-307.0;-795.0
21:04:10.942;-610.0;3448.0
21:04:10.982;-383.0;1385.0
21:04:11.022;-129.0;493.0
21:04:11.062;82.0;296.0
21:04:11.102;331.0;612.0
21:04:11.142;586.0;1238.0
21:04:11.182;541.0;1368.0
21:04:11.222;239.0;446.0
21:04:11.262;-112.0;-296.0
21:04:11.302;-227.0;-592.0
21:04:11.342;-156.0;-612.0
21:04:11.382;-166.0;-604.0
21:04:11.422;-274.0;-626.0
21:04:11.462;-185.0;-619.0
21:04:11.502;-254.0;-617.0
21:04:11.542;-142.0;-165.0
21:04:11.582;51.0;172.0
21:04:11.622;-127.0;-357.0
21:04:11.662;-205.0;-543.0
21:04:11.702;-395.0;5700.0
21:04:11.742;-140.0;2448.0
21:04:11.782;74.0;866.0
21:04:11.822;180.0;309.0
21:04:11.862;317.0;363.0
21:04:11.902;494.0;849.0
21:04:11.942;480.0;1056.0
21:04:11.982;222.0;274.0
21:04:12.022;-41.0;-379.0
21:04:12.062;-166.0;-623.0
21:04:12.102;-165.0;-617.0
21:04:12.142;-140.0;-626.0
21:04:12.182;-174.0;-688.0
21:04:12.222;-140.0;-652.0
21:04:12.262;-129.0;-628.0
21:04:12.302;-177.0;-618.0
21:04:12.342;-112.0;-145.0
21:04:12.382;-144.0;-326.0
21:04:12.422;-273.0;-639.0
21:04:12.462;252.0;-366.0
21:04:12.502;-166.0;-515.0
21:04:12.542;-198.0;-262.0
21:04:12.582;-110.0;78.0
21:04:12.622;112.0;502.0
21:04:12.662;360.0;1160.0
21:04:12.702;572.0;1913.0
21:04:12.742;425.0;1551.0
21:04:12.782;106.0;585.0
21:04:12.822;-61.0;80.0
21:04:12.862;-99.0;-76.0
21:04:12.902;-45.0;-55.0
21:04:12.942;3.0;2.0
21:04:12.982;-31.0;-114.0
21:04:13.022;-124.0;-217.0
21:04:13.062;-134.0;-256.0
21:04:13.102;-135.0;-249.0
21:04:13.142;-100.0;-133.0
21:04:13.182;122.0;474.0
21:04:13.222;30.0;145.0
21:04:13.262;-87.0;-189.0
21:04:13.302;883.0;646.0
21:04:13.342;443.0;223.0
21:04:13.382;143.0;173.0
21:04:13.422;94.0;309.0
21:04:13.462;222.0;683.0
21:04:13.502;468.0;1383.0
21:04:13.542;598.0;2069.0
21:04:13.582;290.0;1533.0
21:04:13.622;-23.0;572.0
21:04:13.662;-243.0;108.0
21:04:13.702;-267.0;12.0
21:04:13.742;-233.0;-10.0
21:04:13.782;-219.0;-45.0
21:04:13.822;-293.0;-123.0
21:04:13.862;-269.0;-135.0
21:04:13.902;-284.0;-199.0
21:04:13.942;-110.0;339.0
21:04:13.982;-51.0;294.0
21:04:14.022;-261.0;-157.0
21:04:14.062;-150.0;-677.0
21:04:14.102;-666.0;1732.0
21:04:14.142;-327.0;834.0
21:04:14.182;-95.0;499.0
21:04:14.222;110.0;618.0
21:04:14.262;352.0;973.0
21:04:14.302;604.0;1563.0
21:04:14.342;533.0;1563.0
21:04:14.382;205.0;642.0
21:04:11.508;-131.0;13.0
21:04:11.548;-130.0;-155.0
21:04:11.588;-178.0;-262.0
21:04:11.628;-114.0;-249.0
21:04:11.668;-192.0;-415.0
21:04:11.708;-104.0;-363.0
21:04:11.748;-31.0;14.0
21:04:11.788;-270.0;-305.0
21:04:11.828;-423.0;-658.0
21:04:11.868;458.0;177.0
21:04:11.908;-88.0;-343.0
21:04:11.948;-212.0;-283.0
21:04:11.988;-138.0;-121.0
21:04:12.028;-15.0;200.0
21:04:12.068;300.0;955.0
21:04:12.108;518.0;1662.0
21:04:12.148;118.0;1052.0
21:04:12.188;-153.0;148.0
21:04:12.228;-326.0;-298.0
21:04:12.268;-339.0;-419.0
21:04:12.308;-286.0;-404.0
21:04:12.348;-231.0;-410.0
21:04:12.388;-201.0;-472.0
21:04:12.428;2.0;-9.0
21:04:12.468;60.0;-5.0
21:04:12.508;-132.0;-487.0
21:04:12.548;-108.0;-998.0
21:04:12.588;-551.0;1969.0
21:04:12.628;-243.0;739.0
21:04:12.668;-14.0;239.0
21:04:12.708;141.0;223.0
21:04:12.748;413.0;600.0
21:04:12.788;670.0;1296.0
21:04:12.828;531.0;1288.0
21:04:12.868;124.0;256.0
21:04:12.908;-52.0;-288.0
21:04:12.948;-160.0;-564.0
21:04:12.988;-128.0;-557.0
21:04:13.028;-148.0;-567.0
21:04:13.068;77.0;-88.0
21:04:13.108;190.0;44.0
21:04:13.148;-140.0;-554.0
21:04:13.188;-342.0;-905.0
21:04:13.228;-328.0;5510.0
21:04:13.268;-235.0;2107.0
21:04:13.308;-98.0;414.0
21:04:13.348;22.0;-190.0
21:04:13.388;285.0;-48.0
21:04:13.428;527.0;530.0
21:04:13.468;540.0;793.0
21:04:13.508;104.0;-236.0
21:04:13.548;-163.0;-948.0
21:04:13.588;-284.0;-1209.0
21:04:13.628;-278.0;-1251.0
21:04:13.668;-207.0;-1203.0
21:04:13.708;-178.0;-1234.0
21:04:13.748;-23.0;-738.0
21:04:13.788;-282.0;-1170.0
21:04:13.828;-436.0;-1484.0
21:04:13.868;620.0;-118.0
21:04:13.908;238.0;-676.0
21:04:13.948;-28.0;-858.0
21:04:13.988;-71.0;-732.0
21:04:14.028;88.0;-317.0
21:04:14.068;355.0;350.0
21:04:14.108;459.0;907.0
21:04:14.148;199.0;295.0
21:04:14.188;-74.0;-451.0
21:04:14.228;-248.0;-811.0
21:04:14.268;-232.0;-866.0
21:04:14.308;-255.0;-899.0
21:04:14.348;-172.0;-877.0
21:04:14.388;-254.0;-974.0
21:04:14.428;-90.0;-753.0
21:04:14.468;59.0;-243.0
21:04:14.508;-186.0;-693.0
21:04:14.548;-285.0;-982.0
21:04:14.588;566.0;2462.0
21:04:14.628;348.0;853.0
21:04:14.668;146.0;20.0
21:04:14.708;169.0;-149.0
21:04:14.748;327.0;80.0
21:04:14.788;662.0;766.0
21:04:14.828;724.0;1191.0
21:04:14.868;386.0;573.0
21:04:14.908;70.0;-149.0
21:04:14.948;-113.0;-494.0
21:04:14.988;-92.0;-551.0
21:04:15.028;-99.0;-564.0
21:04:15.068;-116.0;-568.0
21:04:15.108;-110.0;-597.0
21:04:15.148;-2.0;-245.0
21:04:15.188;155.0;125.0
21:04:15.228;-38.0;-321.0
21:04:15.268;-167.0;-609.0
21:04:15.308;399.0;4033.0
21:04:15.348;199.0;1600.0
21:04:15.388;110.0;427.0
21:04:15.428;113.0;84.0
21:04:15.468;251.0;224.0
21:04:15.650;497.0;770.0
